File,ID,Name,Culture,Slot,Tier,Variant,Old Primary,New Primary,Delta,Old Weight,New Weight,Old Material,New Material,Status
rhun\head_armors.xml,sk_dg_khml_helmet_cult_heavy_a,[Rhûn] Khamul Heavy Cultist Helmet,rhun,head,lord,0,28,48,20,2.2,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_heavy_b,[Rhûn] Khamul Heavy Cultist Helmet,rhun,head,lord,1,30,49,19,2.3,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_heavy_c,[Rhûn] Khamul Heavy Cultist Helmet,rhun,head,lord,2,32,50,18,2.4,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_a,[Rhûn] Khamul Elite Cultist Helmet,rhun,head,lord,0,36,48,12,2.5,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_b,[Rhûn] Khamul Elite Cultist Helmet,rhun,head,lord,1,38,49,11,2.6,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_c,[Rhûn] Khamul Elite Cultist Helmet,rhun,head,lord,2,40,50,10,2.7,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_d,[Rhûn] Khamul Elite Cultist Helmet with Horns,rhun,head,lord,3,38,51,13,2.6,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_e,[Rhûn] Khamul Elite Cultist Helmet with Horns,rhun,head,lord,4,40,52,12,2.7,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_f,[Rhûn] Khamul Elite Cultist Helmet with Horns,rhun,head,lord,5,42,53,11,2.8,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_g,[Rhûn] Khamul Elite Cultist Helmet with Plume,rhun,head,lord,0,38,48,10,2.6,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_h,[Rhûn] Khamul Elite Cultist Helmet with Plume,rhun,head,lord,0,40,48,8,2.7,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_elite_i,[Rhûn] Khamul Elite Cultist Helmet with Plume,rhun,head,lord,0,42,48,6,2.8,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_lord_a,[Rhûn] Khamul Lord Cultist Helmet,rhun,head,lord,0,46,48,2,2.8,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_lord_b,[Rhûn] Khamul Lord Cultist Helmet,rhun,head,lord,1,48,49,1,2.9,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_lord_c,[Rhûn] Khamul Lord Cultist Helmet,rhun,head,lord,2,50,50,0,3.0,5.0,Plate,Plate,CHANGED
rhun\head_armors.xml,sk_dg_khml_helmet_cult_lord_d,[Rhûn] Khamul Lord Cultist Helmet,rhun,head,lord,3,52,51,-1,3.1,5.0,Plate,Plate,CHANGED
rhun\body_armors.xml,easterling_torso,[Rhûn] Easterling Armour V,rhun,body,elite,0,48,50,2,16.5,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,easterlingwarriors01_torso,[Rhûn] Easterling Armour III,rhun,body,light,0,25,20,-5,6.5,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,easterlingwarriors02_torso,[Rhûn] Easterling Armour IV,rhun,body,light,0,25,20,-5,5.5,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,easterlingwarriors03_torso,[Rhûn] Easterling Armour II,rhun,body,light,0,20,20,0,3.5,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,easterlingwarriors04_torso,[Rhûn] Easterling Armour I,rhun,body,light,0,18,20,2,3.5,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,easterling02_v1_torso,[Rhûn] Easterling Archer Armour I,rhun,body,light,0,15,20,5,3.5,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_loke_tunic_a,[Rhûn] Loke-Rim Tunic,rhun,body,civilian,0,12,5,-7,1.5,3.0,Cloth,Cloth,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_light_c,[Rhûn] Loke-Rim Spiky Armor,rhun,body,light,2,20,22,2,4.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_light_d,[Rhûn] Loke-Rim Spiky Armor II,rhun,body,light,3,22,23,1,5.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_med_c,[Rhûn] Loke-Rim Spiky Armor III,rhun,body,medium,2,30,34,4,9.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_med_d,[Rhûn] Loke-Rim Spiky Armor IV,rhun,body,medium,3,32,35,3,10.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_heavy_c,[Rhûn] Loke-Rim Heavy Spiky Armor,rhun,body,heavy,2,40,44,4,14.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_heavy_d,[Rhûn] Loke-Rim Heavy Spiky Armor II,rhun,body,heavy,3,42,45,3,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_light_a,[Rhûn] Loke-Rim Scalemail,rhun,body,medium,0,24,32,8,6.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_light_b,[Rhûn] Loke-Rim Scalemail II,rhun,body,medium,1,26,33,7,7.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_med_a,[Rhûn] Loke-Rim Scalemail III,rhun,body,medium,0,34,32,-2,11.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_med_b,[Rhûn] Loke-Rim Scalemail IV,rhun,body,medium,1,36,33,-3,12.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_heavy_a,[Rhûn] Loke-Rim Heavy Scalemail,rhun,body,heavy,0,44,42,-2,16.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_heavy_b,[Rhûn] Loke-Rim Heavy Scalemail II,rhun,body,heavy,1,46,43,-3,17.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_elite_a,[Rhûn] Loke-Rim Elite Scalemail,rhun,body,elite,0,52,50,-2,19.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_elite_b,[Rhûn] Loke-Rim Elite Scalemail II,rhun,body,elite,1,54,51,-3,20.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_scalemail_lord_a,[Rhûn] Loke-Rim Lord Scalemail,rhun,body,lord,0,58,60,2,22.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_light_a,[Rhûn] Loke-Rim Lamellar Armor,rhun,body,light,0,22,20,-2,5.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_light_b,[Rhûn] Loke-Rim Lamellar Armor II,rhun,body,light,1,24,21,-3,6.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_med_a,[Rhûn] Loke-Rim Lamellar Armor III,rhun,body,medium,0,32,32,0,10.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_med_b,[Rhûn] Loke-Rim Lamellar Armor IV,rhun,body,medium,1,34,33,-1,11.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_heavy_a,[Rhûn] Loke-Rim Heavy Lamellar Armor,rhun,body,heavy,0,42,42,0,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_heavy_b,[Rhûn] Loke-Rim Heavy Lamellar Armor II,rhun,body,heavy,1,44,43,-1,16.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_elite_a,[Rhûn] Loke-Rim Elite Lamellar Armor,rhun,body,elite,0,50,50,0,18.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_elite_b,[Rhûn] Loke-Rim Elite Lamellar Armor II,rhun,body,elite,1,52,51,-1,19.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_lord_a,[Rhûn] Loke-Rim Lord Lamellar Armor,rhun,body,lord,0,56,60,4,21.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_chest_lord_b,[Rhûn] Loke-Rim Lord Lamellar Armor II,rhun,body,lord,1,58,61,3,23.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_light_a,[Rhûn] Loke-Rim Half Plate Armor,rhun,body,heavy,0,28,42,14,8.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_med_a,[Rhûn] Loke-Rim Half Plate Armor II,rhun,body,heavy,0,38,42,4,13.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_med_b,[Rhûn] Loke-Rim Half Plate Armor III,rhun,body,heavy,1,40,43,3,14.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_heavy_a,[Rhûn] Loke-Rim Heavy Half Plate Armor,rhun,body,heavy,0,48,42,-6,17.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_heavy_b,[Rhûn] Loke-Rim Heavy Half Plate Armor II,rhun,body,heavy,1,50,43,-7,18.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_elite_a,[Rhûn] Loke-Rim Elite Half Plate Armor,rhun,body,elite,0,56,50,-6,21.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_elite_b,[Rhûn] Loke-Rim Elite Half Plate Armor II,rhun,body,elite,1,58,51,-7,22.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_hplate_elite_c,[Rhûn] Loke-Rim Elite Half Plate Armor III,rhun,body,elite,2,60,52,-8,23.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_light_a,[Rhûn] Loke-Rim Plate Armor,rhun,body,heavy,0,32,42,10,10.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_med_a,[Rhûn] Loke-Rim Plate Armor II,rhun,body,heavy,0,42,42,0,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_heavy_a,[Rhûn] Loke-Rim Heavy Plate Armor,rhun,body,heavy,0,52,42,-10,19.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_heavy_b,[Rhûn] Loke-Rim Heavy Plate Armor II,rhun,body,heavy,1,54,43,-11,20.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_elite_a,[Rhûn] Loke-Rim Elite Plate Armor,rhun,body,elite,0,60,50,-10,23.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_elite_b,[Rhûn] Loke-Rim Elite Plate Armor II,rhun,body,elite,1,62,51,-11,24.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_loke_plate_elite_c,[Rhûn] Loke-Rim Elite Plate Armor III,rhun,body,elite,2,64,52,-12,25.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chainmail_a,[Rhûn] Dragon Wrath Chainmail,rhun,body,medium,0,25,32,7,8.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_light_c,[Rhûn] Dragon Wrath Spiky Armor,rhun,body,light,2,20,22,2,4.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_light_d,[Rhûn] Dragon Wrath Spiky Armor II,rhun,body,light,3,22,23,1,5.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_med_c,[Rhûn] Dragon Wrath Spiky Armor III,rhun,body,medium,2,30,34,4,9.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_med_d,[Rhûn] Dragon Wrath Spiky Armor IV,rhun,body,medium,3,32,35,3,10.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_heavy_c,[Rhûn] Dragon Wrath Heavy Spiky Armor,rhun,body,heavy,2,40,44,4,14.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_heavy_d,[Rhûn] Dragon Wrath Heavy Spiky Armor II,rhun,body,heavy,3,42,45,3,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_light_a,[Rhûn] Dragon Wrath Scalemail,rhun,body,medium,0,24,32,8,6.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_light_b,[Rhûn] Dragon Wrath Scalemail II,rhun,body,medium,1,26,33,7,7.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_med_a,[Rhûn] Dragon Wrath Scalemail III,rhun,body,medium,0,34,32,-2,11.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_med_b,[Rhûn] Dragon Wrath Scalemail IV,rhun,body,medium,1,36,33,-3,12.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_heav_a,[Rhûn] Dragon Wrath Heavy Scalemail,rhun,body,heavy,0,44,42,-2,16.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_heav_b,[Rhûn] Dragon Wrath Heavy Scalemail II,rhun,body,heavy,1,46,43,-3,17.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_elite_a,[Rhûn] Dragon Wrath Elite Scalemail,rhun,body,elite,0,52,50,-2,19.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_elite_b,[Rhûn] Dragon Wrath Elite Scalemail II,rhun,body,elite,1,54,51,-3,20.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_scalemail_lord_a,[Rhûn] Dragon Wrath Lord Scalemail,rhun,body,lord,0,58,60,2,22.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_light_a,[Rhûn] Dragon Wrath Lamellar Armor,rhun,body,light,0,22,20,-2,5.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_light_b,[Rhûn] Dragon Wrath Lamellar Armor II,rhun,body,light,1,24,21,-3,6.0,8.0,Plate,Leather,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_med_a,[Rhûn] Dragon Wrath Lamellar Armor III,rhun,body,medium,0,32,32,0,10.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_med_b,[Rhûn] Dragon Wrath Lamellar Armor IV,rhun,body,medium,1,34,33,-1,11.0,13.0,Plate,Chainmail,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_heavy_a,[Rhûn] Dragon Wrath Heavy Lamellar Armor,rhun,body,heavy,0,42,42,0,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_heavy_b,[Rhûn] Dragon Wrath Heavy Lamellar Armor II,rhun,body,heavy,1,44,43,-1,16.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_elite_a,[Rhûn] Dragon Wrath Elite Lamellar Armor,rhun,body,elite,0,50,50,0,18.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_elite_b,[Rhûn] Dragon Wrath Elite Lamellar Armor II,rhun,body,elite,1,52,51,-1,19.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_lord_a,[Rhûn] Dragon Wrath Lord Lamellar Armor,rhun,body,lord,0,56,60,4,21.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_chest_lord_b,[Rhûn] Dragon Wrath Lord Lamellar Armor II,rhun,body,lord,1,58,61,3,23.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_light_a,[Rhûn] Dragon Wrath Half Plate Armor,rhun,body,heavy,0,28,42,14,8.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_med_a,[Rhûn] Dragon Wrath Half Plate Armor II,rhun,body,heavy,0,38,42,4,13.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_med_b,[Rhûn] Dragon Wrath Half Plate Armor III,rhun,body,heavy,1,40,43,3,14.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_heavy_a,[Rhûn] Dragon Wrath Heavy Half Plate Armor,rhun,body,heavy,0,48,42,-6,17.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_heavy_b,[Rhûn] Dragon Wrath Heavy Half Plate Armor II,rhun,body,heavy,1,50,43,-7,18.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_elite_a,[Rhûn] Dragon Wrath Elite Half Plate Armor,rhun,body,elite,0,56,50,-6,21.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_elite_b,[Rhûn] Dragon Wrath Elite Half Plate Armor II,rhun,body,elite,1,58,51,-7,22.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_hplate_elite_c,[Rhûn] Dragon Wrath Elite Half Plate Armor III,rhun,body,elite,2,60,52,-8,23.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_light_a,[Rhûn] Dragon Wrath Plate Armor,rhun,body,heavy,0,32,42,10,10.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_med_a,[Rhûn] Dragon Wrath Plate Armor II,rhun,body,heavy,0,42,42,0,15.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_heavy_a,[Rhûn] Dragon Wrath Heavy Plate Armor,rhun,body,heavy,0,52,42,-10,19.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_heavy_b,[Rhûn] Dragon Wrath Heavy Plate Armor II,rhun,body,heavy,1,54,43,-11,20.0,18.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_elite_a,[Rhûn] Dragon Wrath Elite Plate Armor,rhun,body,elite,0,60,50,-10,23.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_elite_b,[Rhûn] Dragon Wrath Elite Plate Armor II,rhun,body,elite,1,62,51,-11,24.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_rh_drag_plate_elite_c,[Rhûn] Dragon Wrath Elite Plate Armor III,rhun,body,elite,2,64,52,-12,25.0,22.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chainmail_a,[Rhûn] Khamul Chainmail,rhun,body,lord,0,25,60,35,8.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_light_c,[Rhûn] Khamul Spiky Armor,rhun,body,lord,2,20,62,42,4.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_light_d,[Rhûn] Khamul Spiky Armor II,rhun,body,lord,3,22,63,41,5.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_med_c,[Rhûn] Khamul Spiky Armor III,rhun,body,lord,2,30,62,32,9.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_med_d,[Rhûn] Khamul Spiky Armor IV,rhun,body,lord,3,32,63,31,10.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_heavy_c,[Rhûn] Khamul Heavy Spiky Armor,rhun,body,lord,2,40,62,22,14.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_heavy_d,[Rhûn] Khamul Heavy Spiky Armor II,rhun,body,lord,3,42,63,21,15.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_light_a,[Rhûn] Khamul Scalemail,rhun,body,lord,0,24,60,36,6.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_light_b,[Rhûn] Khamul Scalemail II,rhun,body,lord,1,26,61,35,7.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_med_a,[Rhûn] Khamul Scalemail III,rhun,body,lord,0,34,60,26,11.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_med_b,[Rhûn] Khamul Scalemail IV,rhun,body,lord,1,36,61,25,12.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_heavy_a,[Rhûn] Khamul Heavy Scalemail,rhun,body,lord,0,44,60,16,16.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_heavy_b,[Rhûn] Khamul Heavy Scalemail II,rhun,body,lord,1,46,61,15,17.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_elite_a,[Rhûn] Khamul Elite Scalemail,rhun,body,lord,0,52,60,8,19.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_elite_b,[Rhûn] Khamul Elite Scalemail II,rhun,body,lord,1,54,61,7,20.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_scalemail_lord_a,[Rhûn] Khamul Lord Scalemail,rhun,body,lord,0,58,60,2,22.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_light_a,[Rhûn] Khamul Lamellar Armor,rhun,body,lord,0,22,60,38,5.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_light_b,[Rhûn] Khamul Lamellar Armor II,rhun,body,lord,1,24,61,37,6.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_med_a,[Rhûn] Khamul Lamellar Armor III,rhun,body,lord,0,32,60,28,10.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_med_b,[Rhûn] Khamul Lamellar Armor IV,rhun,body,lord,1,34,61,27,11.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_heavy_a,[Rhûn] Khamul Heavy Lamellar Armor,rhun,body,lord,0,42,60,18,15.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_heavy_b,[Rhûn] Khamul Heavy Lamellar Armor II,rhun,body,lord,1,44,61,17,16.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_elite_a,[Rhûn] Khamul Elite Lamellar Armor,rhun,body,lord,0,50,60,10,18.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_elite_b,[Rhûn] Khamul Elite Lamellar Armor II,rhun,body,lord,1,52,61,9,19.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_lord_a,[Rhûn] Khamul Lord Lamellar Armor,rhun,body,lord,0,56,60,4,21.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_chest_lord_b,[Rhûn] Khamul Lord Lamellar Armor II,rhun,body,lord,1,58,61,3,23.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_light_a,[Rhûn] Khamul Half Plate Armor,rhun,body,lord,0,28,60,32,8.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_med_a,[Rhûn] Khamul Half Plate Armor II,rhun,body,lord,0,38,60,22,13.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_med_b,[Rhûn] Khamul Half Plate Armor III,rhun,body,lord,1,40,61,21,14.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_heavy_a,[Rhûn] Khamul Heavy Half Plate Armor,rhun,body,lord,0,48,60,12,17.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_heavy_b,[Rhûn] Khamul Heavy Half Plate Armor II,rhun,body,lord,1,50,61,11,18.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_elite_a,[Rhûn] Khamul Elite Half Plate Armor,rhun,body,lord,0,56,60,4,21.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_elite_b,[Rhûn] Khamul Elite Half Plate Armor II,rhun,body,lord,1,58,61,3,22.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_hplate_elite_c,[Rhûn] Khamul Elite Half Plate Armor III,rhun,body,lord,2,60,62,2,23.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_light_a,[Rhûn] Khamul Plate Armor,rhun,body,lord,0,32,60,28,10.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_med_a,[Rhûn] Khamul Plate Armor II,rhun,body,lord,0,42,60,18,15.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_heavy_a,[Rhûn] Khamul Heavy Plate Armor,rhun,body,lord,0,52,60,8,19.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_heavy_b,[Rhûn] Khamul Heavy Plate Armor II,rhun,body,lord,1,54,61,7,20.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_elite_a,[Rhûn] Khamul Elite Plate Armor,rhun,body,lord,0,60,60,0,23.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_elite_b,[Rhûn] Khamul Elite Plate Armor II,rhun,body,lord,1,62,61,-1,24.0,24.0,Plate,Plate,CHANGED
rhun\body_armors.xml,sk_dg_khml_plate_elite_c,[Rhûn] Khamul Elite Plate Armor III,rhun,body,lord,2,64,62,-2,25.0,24.0,Plate,Plate,CHANGED
rhun\arm_armors.xml,easterling_glove,[Rhûn] Easterling Gloves I,rhun,arm,light,0,25,8,-17,1.5,0.6,Plate,Leather,CHANGED
rhun\arm_armors.xml,easterlingwarriors01_gloves,[Rhûn] Easterling Gloves II,rhun,arm,light,0,25,8,-17,1.5,0.6,Plate,Leather,CHANGED
rhun\arm_armors.xml,easterling02_v1_gloves,[Rhûn] Easterling Archer Gloves I,rhun,arm,light,0,15,8,-7,1.5,0.6,Plate,Leather,CHANGED
rhun\arm_armors.xml,sk_rh_loke_bracer_light_a,[Rhûn] Loke-Rim Spiky Bracers,rhun,arm,light,0,10,8,-2,0.8,0.6,Plate,Leather,CHANGED
rhun\arm_armors.xml,sk_rh_loke_bracer_med_a,[Rhûn] Loke-Rim Spiky Bracers II,rhun,arm,medium,0,16,14,-2,1.4,1.0,Plate,Chainmail,CHANGED
